text,label
Gay dominican man fucks pussy for the 1st time ,0
"""With Daesh's warning, Israel senses that the relative calm may be ebbing - Jewish Chronicle ",1
"New iPhones, iPad Pro, and Apple TV on the way today at 10 A.M. (PDT)! #AppleEvent ",2
We should start Ox on Saturday imo\u002c he will terrorise Evra just like he did last season. ,0
I could be going to digi tomorrow but I thought I was supposed to be seeing the girls but they cancelled lmao ,1
Like a good neighbor State Farm is there\u002c with an alarm clock that\u2019ll actually wake me up tomorrow. ,2
"""Boko Haram member Mahamat Moustapha, a Nigerian, alleged to have been the mastermind of the June suicide attack in... ",0
Dana White says the Ronda Rousey and Holly Holm rematch will likely take place in July ,1
Take Welbeck being unable for the Euros with a pinch of salt. Pretty sure we'll see him in an Arsenal shirt come May. ,2
"@user it's gonna be a lot of walking, running, and jumping on the tops of sticks.. may just want to get a gun and learn JiuJitsu"" ",0
@user @user my memory  doesnt have more space. So i cant download it :( but i'll try to download it tomorrow from iPad ,1
"""First sounds of Yea, Alabama this morning plus Nick Saban stops by to speak to the band! Very exciting morning! #MDB  ",2
Obama's agenda was 2 destroy American Exceptionalism &amp; Kerry is just dumb. What language does Iran speak? We may need 2 learn it #tcot #ccot ,0
"@user ouch! I know an old school, geek from Pembroke Pines. 1of the 1st ""Batman"" nerds in tech support. I wouldn't send a signal 4 him tho! ",1
@user All eyes on Apple today. Don't miss the #AppleEvent. Starting at 10am PDT. ,2
And also\u002c haven\u2019t been able to check and CBA updates since Sunday. If anyone hears any news\u002c please pass it along to me. Thanks! ,0
March 24 (Reuters) - JPMorgan Chase &amp; Cos chief executive for China investment banking Fang Fang has decided to leave the U ,1
Texas is the Walk-Off State tonight. Josh Hamilton just singled in winner in 9th vs Yankees. ,2
"@user @user @user  Plus, it's Michelle Obama trying to pick what foods we can eat.  I may have read that wrong, though. ",0
"""Appointment with Barracuda in Milan, from 1 to 4 September. [Pav. 3 Stand: G01/H02-H06 ] Don't miss the event! ",1
Was thrilled when a group of kayakers came done the Thomson on my way home from Prince George on Tuesday #Nikon #d810 ,2
@user sure. Even Kendrick lost it towards the end of his Black Friday freestyle ( and this isn't me hating). ,0
Jason Aldean being on a Thursday makes me really not want to go ,1
"@user Danny Elfman, as he is my favourite film score composer. I may also say @user if his work on the @user counts"" ",2
"@user No, just no. This is after the Charlie Hebdo massacre... In January.        ",0
Tony Blair's taken control of the Tory party writes PETER HITCHENS: Tony Blair's Labour may have seemed 'moder... ,1
"""** Good! Because from the looks of it, Barnes &amp; Noble will be selling """"Comes a Watchman"""" for firewood in November ** ",2
"""Man,I want to go fuxs with the homies @user @user @user tonite for MNF @ the #Horn but I can't:("" ",0
You\u2019re going to breath the same air as Song Joongki tomorrow @user grrrr ,1
Last friday was a blast. I really missed mamox coz shes the only one who understands me when it comes to kpop. (we even sang 2pm's go crazy) ,2
@user if you think Harry Potter is better ur not gunna survive as an adult lol honestly though when I went to Logan 3rd was the best ,0
"""CNN/ORC Poll: Donald Trump takes the top slot in Iowa, Scott Walker falls to 3rd. Ben Carson in 2nd ",1
In the car on our way to Milton Keynes to see the Foo Fighters tomorrow. #foofighters #miltonkeynes ,2
"Line of the day: ""Rick Perry has the mental aptitude of two dogs in an overcoat"" ",0
"""Blood Moon: Blood Moons: Decoding the Imminent Heavenly Signs: """"""""The sun shall be turned into darkness, and the moon i ",1
"@user Hey, just thought I'd remind you it's Deezer's birthday tomorrow! Also, you have any idea what he looks like?"" ",2
"""Cyber-squatter accuses Carly Fiorina of wishing she'd laid off 30,000 employees more quickly | PolitiFact ",0
Infoteckno: cloudbnb Fundamentals of Database Systems with Oracle 10g Programming: A Primer (6th Edition) - ,1
@user I LOVED the episode!!! Can;t wait until Hart of Dixie returns November 13th!! ,2
Will the PM stand by and watch his colleagues crush the voice of our people?: Rahul Gandhi ,0
"@user I just rewatched the whole first season, for the 2nd time! This is blasphemy! In the words of U2 """"I feel numb"""" #Hindsight"" ",1
@user Oh yes\u002c never a dull moment!!  Looking forward to just Rafa & Bronte tomorrow!  Nice to be busy though! Hope boys ok! ,2
@user this may be the stupidest season of Big Brother yet.  Everyone can see what's going to happen! No one has balls! #makeamove ,0
so Shawn IS going to be on Kelly and Michael tomorrow ,1
Festival girl: I definitely want to see at least the end of Paul McCartney tonight! Her friend: OMG yes.  Paul played on Friday... ,2
The growth of gerontocracy: George Osborne's assault on the young. @user  ,0
"""George Benson and Chaka Khan Perform Live at the L.A. County Fair, Pomona Fairplex, Thu, Sep 13 @ 7:30pm, 50% OFF, ",1
"Serena won, but big sister Venus gave her the flux! Congrats to both of them for giving us a great tennis match. ",2
@user Plus I may have hurt the feelings of Jurassic World's director! ,0
Come see us at the Scottsdale Home & Garden Show on Nov 3rd & 4th at Westworld of Scottsdale.  Be the FIRST to see the new holiday items! ,1
"""Condolence to Lee Soo Man and all family, his wife may calm there. let us pray for the best for her ELF."" ",2
Murray a set down and 3-0 down in the 2nd set and bookies are laying Murray at Evens? Ridiculous ,0
@user I honestly find it difficult to imagine a reader not knowing that Watchman was a 1st attempt with serious issues. ,1
I find it funny that this is the 5th year in a row that Brad Paisley and Carrie Underwood have hosted the CMAs ,2
I was sat with my auntie who has seen Michael Jackson live &amp; I had to watch a shitty Bruno Mars tribute try to sing Billie Jean ,0
#News: Emmy winner and Golden Globe nominee Bradley Whitford will apper in the season 3 of #Shameless! Season 3 coming up in January 13! ,1
That Galaxy Note 5 looking like it could be future bae in November when I upgrade. ,2
@user @user @user that's why Pierrie and Zayn are so pale. They haven't been seeing the sun bc they've been so shady ,0
What up\u002c we bout to touch thuus Ainsworth on 26th between 6th & 7th for the Knicks/Heat game.  Who comin thru?!?! ,1
@user Come on Pires! Enjoy the show! Shout out to people in the U.K. and Ireland wouldn\u2019t go astray! It\u2019s almost 3 am on a sunday! ,2
"""Kanye West, 4th member of the new day. Kan-ye sucks."" ",0
@user idk who's in charge of the B/G float...but were floating this Friday. You ain't down... ,1
Absolute 90s just won Sunday by playing the Nirvana NTV Unplugged cover of The Man Who Sold The World. Helped my catastrophic hangover. ,2
so mad I have school this week... if I didn't I would be in NYC because Shawn has a show tomorrow and the jacks have one the day after ,0
"@user *About an hour later, Thor emerged from his slumber fully energized.  He did not wish to wake Jane so he quietly sat on the+"" ",1
Lol!! I forgot all about that Mariah Carey concert! And ps: he was waving at me!!!  ,2
So June 9th is the day. This is gonna be worse the the Galaxy Foams ,0
Barca won the treble and had a transfer ban yet they signed two players. Arsenal came 3rd in the BPL and they didn't buy an outfield player ,1
Okay\u002c okay...Saturday OT just became worth it...someone came with Porto\u2019s cheese rolls! YUM! ,2
Donald Trump is speaking here tomorrow so a bunch of GW students are going to protest and I'm totally going who has sign/rhyme ideas ,0
"""The Night Watchman's Journal.... Scholar Who Walks the Night... poor you sun, homin oppas do not like u.. they like night more"" ",1
@user Wow!  Thank you for providing that link.  I nominate her to the 6th Rolling Stone.  Imagine her and Keef together. ,2
Jeb Bush pretending he's a co front runner but he's in 4th place and Carly Fioriana bragging how she's in 2nd place in 2 states. Losers. ,0
Looks like BJ\u2019s Skate Center is the place to be in St Joe on a friday night! ,1
I just spoke with my mom on the phone for 30 minutes. She finished the 4th season of Game of Thrones. Very exciting. ,2
Arian Foster / Arian Foster was limited in Thursday's practice with a groin #NFL #HOU ,0
One spare Runrig ticket for next Friday night at the barrowlands! Pm me for details @user ,1
"I'm so excited to see the new iPhone release, even though it may be following a trend xD ",2
The most conclusive argument against the bleeding hearts and why logic doesn't hold for them in Yakub's hanging. ,0
"""In the pines,in the pines,where the sun don't ever shine,I would shiver the whole night through.-where did you sleep last night - Nirvana"" ",1
About last night: Kris Bryant wins a wild one with walk-off home run in the 9th. #Cubs photos: ,2
I told my dad I may vote for Bernie Sanders this election &amp; he's literally giving me the silent treatment LOL HEADASS #butthurtaf ,0
What would happen if you lost access to your Google Account tomorrow? - I actually don't know. hahahaha! ,1
"Conor McGregor is the real deal. Stop ducking him Aldo you pussy. Today, I celebrate my half Irishness by getting pissed. Happy Sunday all! ",2
My suicide note would be the picture of Mark Martin that I kept in my wallet in 7th grade. ,0
OMG. Who wants to go see Duelo with me this Friday!? ,1
@user Man Utd are a bigger club than everyone besides Real and Barca. They may be at the top of their game by the time he peaks ,2
"Spring pictures tomorrow = drama drama drama.... Can't wait til morning."" ",0
"@user #MBA #casestudy Namaste 2 #google and @user CEOs, but #Multiculturals mttr!May B the era of Bad Translations wd B Over? ",1
Family time then I'm going to fire up the stream! Either more SOMA or I may jump on the hype train and give Dark Souls a go! 930pm tonight! ,2
Rahul Gandhi talking about politics and policies is like studying for CAT from a 2nd grade teacher. @user  #FakeIntolerance ,0
Marriner's reffing the Chelsea game then? Be more cards than Clintons dished out Saturday! ,1
@user Bless ya I had a poster presentation yesterday. I like fancy dress too :) Coming out to newcastle pub crawl with us next Tues? ,2
"""If a Genie gave me 3  wishes, my 1st would be to send all the rabid Jew-hating Zionist conspiracy kooks to ISIS wearing """"ISLAM SUCKS"""" signs"" ",0
Islam is on the march to convert all to their ideology! Wake up America! #RT #STOPIslam #TCOT #MakeDCListen #TeaParty ,1
"""Sons of Anarchy is arguable the most under appreciated show. You may think you're not into \""""motorcycle gangs~\"""" but this show is perfect."" ",2
@user @user It's the 2nd time. He blocked me from his 2nd temp account regarding Caitlyn Jenner. ,0
@user i thought Meteor Goliath was supposed to be available to everyone today (3rd of September 2015) i cant find it im on PS4 ,1
May Allah bless Erdogan with wisdom and capacity to move forward.  ,2
John Cena got screwed! 1st the ref got knocked out then John Stewart comes out with a chair. Disgrace! #TitleForTitle #Cenation #SummerSlam ,0
@user Na was 4-4 against sheff wed came from behind with only minutes to play\u002c Jordan Rhodes scored a hat trick ,1
"""Five weeks of intense rehearsals almost complete! Last rehearsal day tomorrow before the JBSA cast travels to Singapore! \""""Take a bow!!"" ",2
"Joe Biden on economy: 'Something is wrong': Vice President Joe Biden warned on Monday that ""something is wrong"" with the American eco... ",0
